ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451552,61701,39667,271881,470013,3345,22724,40,5,240027,45,33.83,50.74,17.25,0.0,776.25,1522.35,2283.3,31.05,0.0,776.25,807.3,-746.1
2451552,61701,2953,271881,470013,3345,22724,40,100,240027,97,72.51,87.73,0.87,70.88,84.39,7033.47,8509.81,1.21,70.88,13.51,14.72,-7019.96
2451552,61701,21212,271881,470013,3345,22724,40,332,240027,66,11.49,17.69,13.44,115.31,887.04,758.34,1167.54,15.43,115.31,771.73,787.16,13.39
2451552,61701,49405,271881,470013,3345,22724,40,220,240027,67,68.69,78.99,42.65,0.0,2857.55,4602.23,5292.33,200.02,0.0,2857.55,3057.57,-1744.68
2452529,64652,24432,199229,1884020,3458,97249,10,139,240028,34,52.76,100.77,89.68,884.24,3049.12,1793.84,3426.18,86.59,884.24,2164.88,2251.47,371.04
2452529,,16122,199229,,3458,97249,,13,240028,,,140.04,,0.0,,,,,0.0,343.0,360.15,-2720.55
2452529,64652,44466,199229,1884020,3458,97249,10,305,240028,51,81.73,154.46,1.54,0.0,78.54,4168.23,7877.46,5.49,0.0,78.54,84.03,-4089.69
2452529,64652,41985,199229,1884020,3458,97249,10,257,240028,16,83.5,160.32,1.6,0.0,25.6,1336.0,2565.12,1.28,0.0,25.6,26.88,-1310.4
2452529,64652,39289,199229,1884020,3458,97249,10,383,240028,74,18.93,32.18,5.79,34.27,428.46,1400.82,2381.32,7.88,34.27,394.19,402.07,-1006.63
2452529,64652,38220,199229,1884020,3458,97249,10,343,240028,58,28.62,47.22,47.22,0.0,2738.76,1659.96,2738.76,246.48,0.0,2738.76,2985.24,1078.8
2452529,64652,51063,199229,1884020,3458,97249,10,227,240028,53,9.79,11.16,4.57,0.0,242.21,518.87,591.48,2.42,0.0,242.21,244.63,-276.66
2452529,64652,46734,199229,1884020,3458,97249,10,51,240028,51,65.18,99.72,80.77,0.0,4119.27,3324.18,5085.72,247.15,0.0,4119.27,4366.42,795.09
2452529,64652,24445,199229,1884020,3458,97249,10,8,240028,100,48.86,80.61,67.71,0.0,6771.0,4886.0,8061.0,338.55,0.0,6771.0,7109.55,1885.0
2452608,52293,10471,274170,1359281,1039,129950,34,270,240029,53,44.8,60.48,22.37,0.0,1185.61,2374.4,3205.44,71.13,0.0,1185.61,1256.74,-1188.79
2452608,52293,53640,274170,1359281,1039,129950,34,226,240029,2,68.47,101.33,15.19,0.0,30.38,136.94,202.66,0.3,0.0,30.38,30.68,-106.56
2452608,52293,13723,274170,1359281,1039,129950,34,131,240029,75,88.62,140.9,139.49,0.0,10461.75,6646.5,10567.5,104.61,0.0,10461.75,10566.36,3815.25
2452608,52293,33147,274170,1359281,1039,129950,34,229,240029,11,3.49,6.77,5.34,0.0,58.74,38.39,74.47,5.28,0.0,58.74,64.02,20.35
2452608,52293,2089,274170,1359281,1039,129950,34,285,240029,46,88.45,95.52,32.47,0.0,1493.62,4068.7,4393.92,134.42,0.0,1493.62,1628.04,-2575.08
2452608,52293,39714,274170,1359281,1039,129950,34,344,240029,18,1.37,2.02,1.99,0.0,35.82,24.66,36.36,2.5,0.0,35.82,38.32,11.16
2452608,52293,50857,274170,1359281,1039,129950,34,22,240029,41,57.79,97.08,49.51,0.0,2029.91,2369.39,3980.28,60.89,0.0,2029.91,2090.8,-339.48
2452608,52293,31045,274170,1359281,1039,129950,34,254,240029,63,45.79,53.11,10.62,0.0,669.06,2884.77,3345.93,20.07,0.0,669.06,689.13,-2215.71
2452608,52293,45426,274170,1359281,1039,129950,34,243,240029,44,66.59,99.88,77.9,0.0,3427.6,2929.96,4394.72,308.48,0.0,3427.6,3736.08,497.64
2452608,52293,1578,274170,1359281,1039,129950,34,62,240029,27,33.88,64.03,17.92,0.0,483.84,914.76,1728.81,19.35,0.0,483.84,503.19,-430.92
2452608,52293,19848,274170,1359281,1039,129950,34,272,240029,69,87.71,162.26,30.82,1063.29,2126.58,6051.99,11195.94,0.0,1063.29,1063.29,1063.29,-4988.7
2452608,52293,1189,274170,1359281,1039,129950,34,111,240029,24,18.48,28.27,4.52,0.0,108.48,443.52,678.48,7.59,0.0,108.48,116.07,-335.04
2452608,52293,25140,274170,1359281,1039,129950,34,66,240029,2,97.94,122.42,58.76,0.0,117.52,195.88,244.84,8.22,0.0,117.52,125.74,-78.36
2451128,68015,24860,46721,650043,4918,101393,46,249,240030,40,75.4,99.52,92.55,0.0,3702.0,3016.0,3980.8,296.16,0.0,3702.0,3998.16,686.0
2451128,68015,41035,46721,650043,4918,101393,46,27,240030,90,39.62,45.16,45.16,0.0,4064.4,3565.8,4064.4,40.64,0.0,4064.4,4105.04,498.6
2451128,68015,21592,46721,650043,4918,101393,46,68,240030,89,13.71,23.16,3.93,34.97,349.77,1220.19,2061.24,22.03,34.97,314.8,336.83,-905.39
2451128,68015,39199,46721,650043,4918,101393,46,302,240030,68,97.05,166.92,51.74,0.0,3518.32,6599.4,11350.56,281.46,0.0,3518.32,3799.78,-3081.08
2451128,68015,25324,46721,650043,4918,101393,46,60,240030,14,40.69,50.86,18.81,0.0,263.34,569.66,712.04,5.26,0.0,263.34,268.6,-306.32
2451128,68015,43642,46721,650043,4918,101393,46,154,240030,84,99.09,190.25,93.22,0.0,7830.48,8323.56,15981.0,78.3,0.0,7830.48,7908.78,-493.08
2451128,68015,6308,46721,650043,4918,101393,46,307,240030,96,49.35,80.44,76.41,0.0,7335.36,4737.6,7722.24,220.06,0.0,7335.36,7555.42,2597.76
2451128,68015,52921,46721,650043,4918,101393,46,51,240030,28,22.71,24.07,22.38,401.04,626.64,635.88,673.96,20.3,401.04,225.6,245.9,-410.28
2451128,68015,52063,46721,650043,4918,101393,46,20,240030,84,73.67,136.28,111.74,0.0,9386.16,6188.28,11447.52,281.58,0.0,9386.16,9667.74,3197.88
2451128,68015,46460,46721,650043,4918,101393,46,135,240030,6,15.2,15.8,0.47,0.0,2.82,91.2,94.8,0.16,0.0,2.82,2.98,-88.38
2451128,68015,42274,46721,650043,4918,101393,46,65,240030,42,91.02,180.21,19.82,0.0,832.44,3822.84,7568.82,49.94,0.0,832.44,882.38,-2990.4
2451128,68015,26656,46721,650043,4918,101393,46,77,240030,98,71.73,86.79,28.64,0.0,2806.72,7029.54,8505.42,56.13,0.0,2806.72,2862.85,-4222.82
2451128,68015,46393,46721,650043,4918,101393,46,360,240030,81,28.39,55.92,14.53,0.0,1176.93,2299.59,4529.52,70.61,0.0,1176.93,1247.54,-1122.66
2451128,68015,18374,46721,650043,4918,101393,46,361,240030,87,92.88,149.53,25.42,0.0,2211.54,8080.56,13009.11,176.92,0.0,2211.54,2388.46,-5869.02
2451128,68015,41258,46721,650043,4918,101393,46,381,240030,1,58.48,113.45,45.38,32.67,45.38,58.48,113.45,0.0,32.67,12.71,12.71,-45.77
2451227,45375,28526,256192,285193,5994,104442,2,51,240031,42,80.18,133.09,103.81,0.0,4360.02,3367.56,5589.78,218.0,0.0,4360.02,4578.02,992.46
2451227,45375,46651,256192,285193,5994,104442,2,112,240031,5,55.06,107.36,60.12,0.0,300.6,275.3,536.8,3.0,0.0,300.6,303.6,25.3
2451227,45375,41962,256192,285193,5994,104442,2,278,240031,68,39.87,79.34,46.01,0.0,3128.68,2711.16,5395.12,125.14,0.0,3128.68,3253.82,417.52
2451227,45375,26827,256192,285193,5994,104442,2,68,240031,8,75.47,103.39,100.28,0.0,802.24,603.76,827.12,0.0,0.0,802.24,802.24,198.48
2451227,45375,35540,256192,285193,5994,104442,2,246,240031,3,79.86,114.99,65.54,0.0,196.62,239.58,344.97,17.69,0.0,196.62,214.31,-42.96
2451227,45375,14084,256192,285193,5994,104442,2,309,240031,45,60.88,77.31,0.77,0.0,34.65,2739.6,3478.95,3.11,0.0,34.65,37.76,-2704.95
2451227,45375,22822,256192,285193,5994,104442,2,164,240031,63,6.46,8.65,7.95,0.0,500.85,406.98,544.95,25.04,0.0,500.85,525.89,93.87
2451227,45375,7999,256192,285193,5994,104442,2,373,240031,26,4.14,5.38,2.15,0.0,55.9,107.64,139.88,3.35,0.0,55.9,59.25,-51.74
,45375,24580,256192,285193,5994,104442,,300,240031,64,72.87,131.89,130.57,,,4663.68,,752.08,,8356.48,9108.56,
2451227,45375,47239,256192,285193,5994,104442,2,246,240031,65,13.09,25.65,16.41,0.0,1066.65,850.85,1667.25,21.33,0.0,1066.65,1087.98,215.8
2452485,34236,40764,215771,608140,4862,80031,19,151,240032,30,40.72,72.88,9.47,0.0,284.1,1221.6,2186.4,0.0,0.0,284.1,284.1,-937.5
2452485,34236,3018,215771,608140,4862,80031,19,160,240032,24,30.14,33.45,1.33,0.0,31.92,723.36,802.8,0.0,0.0,31.92,31.92,-691.44
2452485,34236,42990,215771,608140,4862,80031,19,367,240032,47,1.97,2.36,1.43,0.0,67.21,92.59,110.92,2.68,0.0,67.21,69.89,-25.38
2452485,34236,20304,215771,608140,4862,80031,19,52,240032,43,58.57,65.01,37.05,430.15,1593.15,2518.51,2795.43,104.67,430.15,1163.0,1267.67,-1355.51
2452485,,21391,215771,608140,,,19,311,240032,37,24.07,,,253.61,,890.59,943.87,15.94,253.61,,,-691.32
2452485,34236,40369,215771,608140,4862,80031,19,350,240032,96,90.45,128.43,118.15,0.0,11342.4,8683.2,12329.28,226.84,0.0,11342.4,11569.24,2659.2
2452485,34236,35389,215771,608140,4862,80031,19,333,240032,86,87.82,133.48,132.14,0.0,11364.04,7552.52,11479.28,795.48,0.0,11364.04,12159.52,3811.52
2452485,34236,36921,215771,608140,4862,80031,19,273,240032,100,6.67,12.47,5.23,0.0,523.0,667.0,1247.0,15.69,0.0,523.0,538.69,-144.0
2452485,34236,4077,215771,608140,4862,80031,19,218,240032,12,73.82,102.6,98.49,0.0,1181.88,885.84,1231.2,106.36,0.0,1181.88,1288.24,296.04
2452485,34236,1185,215771,608140,4862,80031,19,365,240032,73,11.18,19.9,6.56,110.14,478.88,816.14,1452.7,25.81,110.14,368.74,394.55,-447.4
2452485,34236,32461,215771,608140,4862,80031,19,351,240032,86,44.13,45.01,41.85,0.0,3599.1,3795.18,3870.86,107.97,0.0,3599.1,3707.07,-196.08
2452485,34236,5574,215771,608140,4862,80031,19,344,240032,41,21.02,26.48,7.94,0.0,325.54,861.82,1085.68,9.76,0.0,325.54,335.3,-536.28
2452485,34236,2137,215771,,4862,,19,117,240032,87,43.74,66.92,36.13,0.0,,3805.38,5822.04,,0.0,3143.31,3363.34,-662.07
2452485,34236,2023,215771,608140,4862,80031,19,149,240032,46,85.24,132.12,48.88,0.0,2248.48,3921.04,6077.52,157.39,0.0,2248.48,2405.87,-1672.56
2452485,34236,37801,215771,608140,4862,80031,19,97,240032,45,44.82,51.99,30.15,0.0,1356.75,2016.9,2339.55,0.0,0.0,1356.75,1356.75,-660.15
2450988,73760,5896,120365,106909,3606,86303,38,350,240033,87,16.6,25.56,13.54,671.44,1177.98,1444.2,2223.72,35.45,671.44,506.54,541.99,-937.66
2450988,73760,46924,120365,106909,3606,86303,38,380,240033,75,99.46,122.33,121.1,0.0,9082.5,7459.5,9174.75,544.95,0.0,9082.5,9627.45,1623.0
2450988,73760,53755,120365,106909,3606,86303,38,19,240033,29,53.67,98.75,40.48,0.0,1173.92,1556.43,2863.75,23.47,0.0,1173.92,1197.39,-382.51
2450988,73760,28778,120365,106909,3606,86303,38,187,240033,28,59.61,118.62,53.37,0.0,1494.36,1669.08,3321.36,104.6,0.0,1494.36,1598.96,-174.72
2450988,73760,6733,120365,106909,3606,86303,38,273,240033,49,83.91,98.17,11.78,0.0,577.22,4111.59,4810.33,51.94,0.0,577.22,629.16,-3534.37
2450988,73760,7760,120365,106909,3606,86303,38,92,240033,90,61.84,89.66,52.0,0.0,4680.0,5565.6,8069.4,374.4,0.0,4680.0,5054.4,-885.6
2450988,73760,31916,120365,106909,3606,86303,38,19,240033,20,69.83,79.6,42.98,704.87,859.6,1396.6,1592.0,1.54,704.87,154.73,156.27,-1241.87
2450988,73760,36646,120365,106909,3606,86303,38,225,240033,91,66.51,73.16,55.6,0.0,5059.6,6052.41,6657.56,202.38,0.0,5059.6,5261.98,-992.81
2450988,73760,26779,120365,106909,3606,86303,38,348,240033,45,17.68,21.03,2.94,29.1,132.3,795.6,946.35,6.19,29.1,103.2,109.39,-692.4
2450988,73760,20338,120365,106909,3606,86303,38,290,240033,27,12.89,25.0,2.25,0.0,60.75,348.03,675.0,0.0,0.0,60.75,60.75,-287.28
2450988,73760,37174,120365,106909,3606,86303,38,142,240033,19,16.58,21.55,20.68,0.0,392.92,315.02,409.45,23.57,0.0,392.92,416.49,77.9
2450988,73760,20848,120365,106909,3606,86303,38,296,240033,2,71.03,132.11,25.1,0.0,50.2,142.06,264.22,4.01,0.0,50.2,54.21,-91.86
2450988,73760,11882,120365,106909,3606,86303,38,298,240033,100,96.03,134.44,125.02,3500.56,12502.0,9603.0,13444.0,90.01,3500.56,9001.44,9091.45,-601.56
2451489,30353,46546,13643,976105,6167,71029,8,164,240034,39,6.67,7.53,1.88,0.0,73.32,260.13,293.67,5.86,0.0,73.32,79.18,-186.81
2451489,30353,1402,13643,976105,6167,71029,8,152,240034,82,42.18,70.86,36.13,1244.31,2962.66,3458.76,5810.52,137.46,1244.31,1718.35,1855.81,-1740.41
,30353,21136,13643,976105,,,,135,240034,25,,,,0.0,,1175.5,1387.0,64.48,0.0,1289.75,1354.23,114.25
2451489,30353,30842,13643,976105,6167,71029,8,104,240034,71,45.85,71.52,32.89,0.0,2335.19,3255.35,5077.92,46.7,0.0,2335.19,2381.89,-920.16
2451489,30353,18394,13643,976105,6167,71029,8,268,240034,72,45.53,47.8,20.55,0.0,1479.6,3278.16,3441.6,88.77,0.0,1479.6,1568.37,-1798.56
2451489,30353,5486,13643,976105,6167,71029,8,302,240034,31,82.4,86.52,39.79,0.0,1233.49,2554.4,2682.12,61.67,0.0,1233.49,1295.16,-1320.91
2451489,30353,37486,13643,976105,6167,71029,8,22,240034,64,51.58,70.66,65.71,4205.44,4205.44,3301.12,4522.24,0.0,4205.44,0.0,0.0,-3301.12
2451489,30353,13354,13643,976105,6167,71029,8,109,240034,47,93.63,180.7,130.1,0.0,6114.7,4400.61,8492.9,61.14,0.0,6114.7,6175.84,1714.09
2451489,30353,28909,13643,976105,6167,71029,8,41,240034,93,80.91,114.08,27.37,0.0,2545.41,7524.63,10609.44,203.63,0.0,2545.41,2749.04,-4979.22
2451489,30353,30860,13643,976105,6167,71029,8,254,240034,42,38.48,66.95,16.73,498.88,702.66,1616.16,2811.9,18.34,498.88,203.78,222.12,-1412.38
2451489,30353,48211,13643,976105,6167,71029,8,53,240034,63,46.16,48.46,21.8,0.0,1373.4,2908.08,3052.98,82.4,0.0,1373.4,1455.8,-1534.68
2451489,30353,48368,13643,976105,6167,71029,8,112,240034,82,79.94,113.51,7.94,0.0,651.08,6555.08,9307.82,39.06,0.0,651.08,690.14,-5904.0
,,9646,13643,976105,,71029,8,38,240034,,27.81,39.49,,,,,,,,1127.61,1127.61,
2451489,30353,10096,13643,976105,6167,71029,8,21,240034,67,80.14,138.64,133.09,7846.98,8917.03,5369.38,9288.88,64.2,7846.98,1070.05,1134.25,-4299.33
2451489,30353,10864,13643,976105,6167,71029,8,230,240034,55,57.47,71.26,4.27,0.0,234.85,3160.85,3919.3,18.78,0.0,234.85,253.63,-2926.0
2451489,30353,31774,13643,976105,6167,71029,8,29,240034,25,37.69,38.06,26.64,0.0,666.0,942.25,951.5,46.62,0.0,666.0,712.62,-276.25
2450878,49054,6908,199689,1023206,1923,55487,46,236,240035,94,20.62,21.23,11.03,0.0,1036.82,1938.28,1995.62,10.36,0.0,1036.82,1047.18,-901.46
2450878,49054,37813,199689,1023206,1923,55487,46,141,240035,13,46.91,64.26,57.19,0.0,743.47,609.83,835.38,59.47,0.0,743.47,802.94,133.64
2450878,49054,16106,199689,1023206,1923,55487,46,214,240035,81,91.83,105.6,85.53,0.0,6927.93,7438.23,8553.6,277.11,0.0,6927.93,7205.04,-510.3
2450878,49054,9667,199689,1023206,1923,55487,46,240,240035,1,61.99,114.06,65.01,0.0,65.01,61.99,114.06,0.65,0.0,65.01,65.66,3.02
2450878,,37300,199689,1023206,1923,55487,,,240035,65,83.07,,70.99,0.0,4614.35,,5993.0,46.14,0.0,,4660.49,-785.2
,49054,19600,,,,,,213,240035,55,,2.01,1.16,,,,,,,,,1.1
2450878,49054,28720,199689,1023206,1923,55487,46,54,240035,67,50.69,76.54,26.78,0.0,1794.26,3396.23,5128.18,161.48,0.0,1794.26,1955.74,-1601.97
2450878,49054,36328,199689,1023206,1923,55487,46,318,240035,22,1.06,1.99,0.27,0.0,5.94,23.32,43.78,0.23,0.0,5.94,6.17,-17.38
2450878,49054,18532,199689,1023206,1923,55487,46,216,240035,14,39.59,60.17,36.1,0.0,505.4,554.26,842.38,20.21,0.0,505.4,525.61,-48.86
2450878,49054,49210,199689,1023206,1923,55487,46,40,240035,28,96.31,146.39,40.98,0.0,1147.44,2696.68,4098.92,34.42,0.0,1147.44,1181.86,-1549.24
2450878,49054,36386,199689,1023206,1923,55487,46,365,240035,55,73.51,104.38,44.88,2221.56,2468.4,4043.05,5740.9,4.93,2221.56,246.84,251.77,-3796.21
2450878,49054,10064,199689,1023206,1923,55487,46,41,240035,42,76.74,143.5,11.48,0.0,482.16,3223.08,6027.0,28.92,0.0,482.16,511.08,-2740.92
2451775,61617,37607,137949,764127,4305,76483,26,310,240036,74,81.98,148.38,123.15,0.0,9113.1,6066.52,10980.12,91.13,0.0,9113.1,9204.23,3046.58
2451775,61617,1790,137949,764127,4305,76483,26,154,240036,28,95.05,144.47,37.56,0.0,1051.68,2661.4,4045.16,84.13,0.0,1051.68,1135.81,-1609.72
2451775,61617,49099,137949,764127,4305,76483,26,368,240036,49,7.32,10.68,7.04,0.0,344.96,358.68,523.32,27.59,0.0,344.96,372.55,-13.72
2451775,61617,29852,137949,764127,4305,76483,26,296,240036,54,30.04,57.07,43.37,468.39,2341.98,1622.16,3081.78,18.73,468.39,1873.59,1892.32,251.43
2451775,61617,39653,137949,764127,4305,76483,26,32,240036,4,83.55,118.64,48.64,9.72,194.56,334.2,474.56,1.84,9.72,184.84,186.68,-149.36
2451775,61617,33698,137949,764127,4305,76483,26,19,240036,23,7.75,8.13,7.88,0.0,181.24,178.25,186.99,12.68,0.0,181.24,193.92,2.99
2451775,61617,27449,137949,764127,4305,76483,26,26,240036,1,82.33,130.9,86.39,0.0,86.39,82.33,130.9,6.91,0.0,86.39,93.3,4.06
,61617,44203,,764127,,76483,26,22,240036,44,22.37,,,0.0,,984.28,1259.72,,0.0,,652.92,
2451775,,28415,137949,,,,26,99,240036,,73.91,,,778.71,2433.48,6208.44,12168.24,,778.71,1654.77,1737.5,
2451775,61617,51002,137949,764127,4305,76483,26,194,240036,46,9.16,17.77,10.12,0.0,465.52,421.36,817.42,0.0,0.0,465.52,465.52,44.16
2451775,61617,20894,137949,764127,4305,76483,26,297,240036,100,25.72,33.17,31.51,2552.31,3151.0,2572.0,3317.0,5.98,2552.31,598.69,604.67,-1973.31
2451775,61617,6961,137949,764127,4305,76483,26,371,240036,87,44.21,81.78,10.63,0.0,924.81,3846.27,7114.86,9.24,0.0,924.81,934.05,-2921.46
2451775,61617,10111,137949,764127,4305,76483,26,100,240036,17,4.65,5.58,2.0,0.0,34.0,79.05,94.86,1.02,0.0,34.0,35.02,-45.05
2451775,61617,27914,137949,764127,4305,76483,26,231,240036,78,29.51,33.93,6.78,0.0,528.84,2301.78,2646.54,10.57,0.0,528.84,539.41,-1772.94
2451301,65834,49963,185759,1772778,6644,116863,19,182,240037,58,83.42,88.42,69.85,0.0,4051.3,4838.36,5128.36,40.51,0.0,4051.3,4091.81,-787.06
2451301,65834,49387,185759,1772778,6644,116863,19,357,240037,54,57.85,63.63,7.63,0.0,412.02,3123.9,3436.02,32.96,0.0,412.02,444.98,-2711.88
2451301,65834,9577,185759,1772778,6644,116863,19,14,240037,40,92.77,112.25,31.43,37.71,1257.2,3710.8,4490.0,60.97,37.71,1219.49,1280.46,-2491.31
2451301,65834,39409,185759,1772778,6644,116863,19,301,240037,44,43.78,70.04,61.63,0.0,2711.72,1926.32,3081.76,108.46,0.0,2711.72,2820.18,785.4
2451301,65834,5548,185759,1772778,6644,116863,19,110,240037,70,49.83,96.67,63.8,0.0,4466.0,3488.1,6766.9,178.64,0.0,4466.0,4644.64,977.9
2451301,65834,27064,185759,1772778,6644,116863,19,38,240037,82,37.93,47.03,7.05,0.0,578.1,3110.26,3856.46,17.34,0.0,578.1,595.44,-2532.16
2451301,65834,20689,185759,1772778,6644,116863,19,26,240037,30,3.32,5.34,1.54,0.0,46.2,99.6,160.2,2.31,0.0,46.2,48.51,-53.4
2451301,65834,35365,185759,1772778,6644,116863,19,302,240037,67,8.68,16.92,10.32,0.0,691.44,581.56,1133.64,48.4,0.0,691.44,739.84,109.88
2451301,65834,33548,185759,1772778,6644,116863,19,352,240037,92,96.87,130.77,66.69,5828.7,6135.48,8912.04,12030.84,15.33,5828.7,306.78,322.11,-8605.26
2451301,65834,40042,185759,1772778,6644,116863,19,129,240037,51,55.44,110.32,71.7,0.0,3656.7,2827.44,5626.32,109.7,0.0,3656.7,3766.4,829.26
2451301,65834,2701,185759,1772778,6644,116863,19,40,240037,3,59.94,81.51,31.78,0.0,95.34,179.82,244.53,4.76,0.0,95.34,100.1,-84.48
2451301,65834,5197,185759,1772778,6644,116863,19,362,240037,49,85.39,140.89,28.17,0.0,1380.33,4184.11,6903.61,41.4,0.0,1380.33,1421.73,-2803.78
2451301,65834,11276,185759,1772778,6644,116863,19,304,240037,60,41.2,44.08,44.08,0.0,2644.8,2472.0,2644.8,185.13,0.0,2644.8,2829.93,172.8
2451301,65834,6895,185759,1772778,6644,116863,19,149,240037,58,22.18,29.05,15.1,0.0,875.8,1286.44,1684.9,52.54,0.0,875.8,928.34,-410.64
2451301,65834,3433,185759,1772778,6644,116863,19,162,240037,85,97.44,191.95,7.67,0.0,651.95,8282.4,16315.75,13.03,0.0,651.95,664.98,-7630.45
2452638,37259,29364,62021,580945,2222,111499,40,89,240038,61,60.35,72.42,49.24,1351.63,3003.64,3681.35,4417.62,148.68,1351.63,1652.01,1800.69,-2029.34
2452638,37259,18753,62021,580945,2222,111499,40,120,240038,89,25.92,38.36,16.87,30.02,1501.43,2306.88,3414.04,132.42,30.02,1471.41,1603.83,-835.47
2452638,37259,50589,62021,580945,2222,111499,40,249,240038,25,64.84,101.15,58.66,14.66,1466.5,1621.0,2528.75,29.03,14.66,1451.84,1480.87,-169.16
2452638,37259,51498,62021,580945,2222,111499,40,167,240038,39,70.85,111.23,77.86,0.0,3036.54,2763.15,4337.97,242.92,0.0,3036.54,3279.46,273.39
2452638,37259,2352,62021,580945,,,,,240038,,24.87,47.0,,0.0,,,2820.0,,0.0,,,
2452638,37259,38829,62021,580945,2222,111499,40,351,240038,66,14.46,26.02,6.5,0.0,429.0,954.36,1717.32,21.45,0.0,429.0,450.45,-525.36
2452638,37259,8499,62021,580945,2222,111499,40,343,240038,13,69.26,137.13,87.76,0.0,1140.88,900.38,1782.69,34.22,0.0,1140.88,1175.1,240.5
2452638,37259,36006,62021,580945,2222,111499,40,189,240038,93,7.74,8.9,7.03,333.43,653.79,719.82,827.7,6.4,333.43,320.36,326.76,-399.46
,37259,41013,,,,,,,240038,45,37.91,,20.06,,,,,63.18,,,,-803.25
2452638,37259,43783,62021,580945,2222,111499,40,49,240038,37,83.51,121.08,75.06,0.0,2777.22,3089.87,4479.96,222.17,0.0,2777.22,2999.39,-312.65
2452638,37259,36276,62021,580945,2222,111499,40,102,240038,34,57.32,80.24,13.64,449.84,463.76,1948.88,2728.16,0.55,449.84,13.92,14.47,-1934.96
2452638,37259,22531,62021,580945,2222,111499,40,234,240038,69,80.79,81.59,79.14,0.0,5460.66,5574.51,5629.71,382.24,0.0,5460.66,5842.9,-113.85
2452638,37259,13261,62021,580945,2222,111499,40,187,240038,49,98.39,170.21,37.44,0.0,1834.56,4821.11,8340.29,165.11,0.0,1834.56,1999.67,-2986.55
2452638,37259,24595,62021,580945,2222,111499,40,168,240038,6,62.45,81.8,55.62,0.0,333.72,374.7,490.8,20.02,0.0,333.72,353.74,-40.98
2452638,37259,24067,62021,580945,2222,111499,40,240,240038,14,23.53,32.7,32.7,0.0,457.8,329.42,457.8,41.2,0.0,457.8,499.0,128.38
2451094,48622,23470,164221,1730661,6901,76341,26,67,240039,78,80.78,142.98,55.76,0.0,4349.28,6300.84,11152.44,260.95,0.0,4349.28,4610.23,-1951.56
2451094,48622,16124,164221,1730661,6901,76341,26,189,240039,40,8.74,9.08,6.44,0.0,257.6,349.6,363.2,12.88,0.0,257.6,270.48,-92.0
2451094,48622,11564,164221,1730661,6901,76341,26,312,240039,20,3.88,4.46,2.31,0.0,46.2,77.6,89.2,1.38,0.0,46.2,47.58,-31.4
,48622,30752,164221,,6901,76341,26,347,240039,30,,,1.16,,34.8,,109.2,,,34.8,37.23,
2451094,48622,33532,164221,1730661,6901,76341,26,335,240039,24,17.36,27.25,19.34,0.0,464.16,416.64,654.0,23.2,0.0,464.16,487.36,47.52
2451094,48622,8078,164221,1730661,6901,76341,26,130,240039,33,59.53,94.65,67.2,0.0,2217.6,1964.49,3123.45,155.23,0.0,2217.6,2372.83,253.11
2451094,48622,16087,164221,1730661,6901,76341,26,205,240039,64,98.19,133.53,46.73,2631.83,2990.72,6284.16,8545.92,32.3,2631.83,358.89,391.19,-5925.27
2451094,48622,50251,164221,1730661,6901,76341,26,170,240039,22,80.74,100.92,82.75,0.0,1820.5,1776.28,2220.24,54.61,0.0,1820.5,1875.11,44.22
2451094,48622,22538,164221,1730661,6901,76341,26,388,240039,53,41.73,48.4,17.9,0.0,948.7,2211.69,2565.2,28.46,0.0,948.7,977.16,-1262.99
2452508,51643,23748,167365,568104,2090,54029,22,355,240040,2,16.79,29.04,13.93,0.0,27.86,33.58,58.08,2.5,0.0,27.86,30.36,-5.72
2452508,51643,39613,167365,568104,2090,54029,22,107,240040,53,50.04,64.05,35.22,0.0,1866.66,2652.12,3394.65,111.99,0.0,1866.66,1978.65,-785.46
2452508,51643,12339,167365,568104,2090,54029,22,379,240040,91,23.59,32.31,23.9,0.0,2174.9,2146.69,2940.21,108.74,0.0,2174.9,2283.64,28.21
2452508,51643,52651,167365,568104,2090,54029,22,148,240040,14,75.94,95.68,93.76,0.0,1312.64,1063.16,1339.52,26.25,0.0,1312.64,1338.89,249.48
2452508,51643,35185,167365,568104,2090,54029,22,369,240040,19,77.66,135.9,57.07,0.0,1084.33,1475.54,2582.1,75.9,0.0,1084.33,1160.23,-391.21
,51643,26820,167365,568104,2090,,22,275,240040,79,63.75,,,,2336.82,5036.25,,186.94,,,,
2452508,51643,19515,167365,568104,2090,54029,22,162,240040,81,19.39,22.68,14.51,0.0,1175.31,1570.59,1837.08,105.77,0.0,1175.31,1281.08,-395.28
2452508,,3747,,,2090,,,,240040,,29.04,,,19.1,,784.08,1481.76,,19.1,617.83,,-166.25
2452508,51643,49380,167365,568104,2090,54029,22,227,240040,43,56.69,76.53,58.92,0.0,2533.56,2437.67,3290.79,50.67,0.0,2533.56,2584.23,95.89
